loan_id,Predictions
256528,0.0
360871,0.0
155450,0.0
127458,0.0
737346,1.0
479502,1.0
179449,0.0
63827,0.0
723722,0.0
774118,0.0
586510,0.0
996500,0.0
315051,0.0
20869,0.0
545868,0.0
707686,1.0
528330,1.0
45427,1.0
273268,0.0
464800,0.0
850676,0.0
410200,0.0
971664,0.0
959223,1.0
858838,0.0
278945,1.0
485239,0.0
845898,0.0
183379,1.0
76966,1.0
67567,0.0
413468,0.0
169030,1.0
859886,0.0
223413,1.0
750752,1.0
601605,0.0
370752,0.0
650194,0.0
893300,0.0
385729,1.0
487680,0.0
722040,0.0
934418,0.0
128767,0.0
297747,1.0
601023,0.0
939481,1.0
82912,1.0
823722,1.0
156331,1.0
553156,0.0
228435,1.0
720179,1.0
40577,0.0
861423,0.0
423367,0.0
626816,0.0
208150,1.0
407126,0.0
638996,0.0
39647,0.0
248666,0.0
562133,1.0
189087,1.0
976209,0.0
449605,1.0
614645,0.0
606981,0.0
360710,1.0
945576,0.0
446561,1.0
522352,0.0
636348,0.0
456487,0.0
820793,1.0
87580,1.0
712624,0.0
670919,0.0
12984,0.0
846957,0.0
520112,1.0
65391,0.0
393310,0.0
247540,0.0
793226,1.0
495963,0.0
549510,0.0
620759,0.0
51894,1.0
989050,0.0
711979,1.0
668250,0.0
531580,0.0
769953,0.0
312383,1.0
611734,1.0
164028,0.0
534784,0.0
140597,1.0
839374,0.0
74685,1.0
412223,0.0
342281,0.0
239765,0.0
939775,0.0
399375,0.0
493850,0.0
350011,0.0
586375,0.0
200696,0.0
558803,0.0
231193,0.0
734825,1.0
157655,1.0
769187,1.0
450451,1.0
166504,0.0
50187,0.0
683440,0.0
451258,1.0
320894,1.0
619026,1.0
550417,0.0
462540,0.0
991981,0.0
55345,0.0
219808,0.0
24288,0.0
543733,0.0
510332,1.0
758781,0.0
640346,0.0
766002,0.0
695518,0.0
760649,0.0
409229,0.0
379976,0.0
693635,1.0
367501,0.0
234479,1.0
246867,0.0
137097,1.0
436141,0.0
676622,1.0
65291,0.0
585282,0.0
68025,1.0
346980,1.0
345443,1.0
124541,1.0
143788,0.0
245477,0.0
386001,1.0
912269,1.0
920687,0.0
248702,1.0
599878,0.0
770536,1.0
29895,0.0
53635,0.0
435193,1.0
35099,0.0
373239,0.0
719432,0.0
800218,0.0
878049,1.0
701217,0.0
235397,0.0
825152,1.0
515580,0.0
151675,0.0
468228,0.0
814591,0.0
768302,0.0
400679,0.0
914344,1.0
473380,0.0
176991,0.0
296864,0.0
409635,0.0
678345,0.0
568844,0.0
316914,0.0
5916,0.0
306312,0.0
128757,1.0
372007,1.0
201462,0.0
755416,0.0
229487,0.0
919240,0.0
87288,1.0
305524,1.0
165259,0.0
935467,1.0
770678,1.0
266216,1.0
188397,0.0
126669,1.0
439413,0.0
421463,0.0
465407,0.0
417498,1.0
370745,0.0
756852,0.0
519629,0.0
744234,1.0
888671,0.0
603038,0.0
107077,0.0
514923,0.0
835916,1.0
777296,0.0
733019,1.0
725045,0.0
968244,0.0
272965,1.0
250596,0.0
977037,0.0
346245,0.0
113540,0.0
517528,1.0
674534,1.0
51569,1.0
589365,0.0
856212,0.0
921067,0.0
43305,0.0
838530,1.0
21063,0.0
516405,0.0
952868,0.0
738618,0.0
701459,1.0
777050,0.0
760716,0.0
689701,0.0
462870,0.0
377252,0.0
547587,0.0
2281,0.0
134279,0.0
964624,0.0
230277,0.0
563706,0.0
569165,0.0
830067,0.0
126388,0.0
968166,0.0
957714,0.0
13227,0.0
861617,0.0
316971,1.0
52157,0.0
650773,0.0
137873,0.0
87595,1.0
993972,1.0
921226,0.0
289308,0.0
380042,1.0
546625,0.0
332966,0.0
565768,0.0
723127,0.0
29139,0.0
986740,0.0
581997,0.0
627458,1.0
853774,1.0
542753,0.0
505995,0.0
652812,0.0
220246,1.0
921887,1.0
496113,0.0
390167,0.0
787442,1.0
71630,0.0
246461,1.0
95340,1.0
510686,0.0
367370,0.0
834747,0.0
140230,0.0
16287,0.0
118103,0.0
104738,0.0
714154,0.0
539935,1.0
322061,0.0
808988,1.0
29741,1.0
933028,1.0
608659,0.0
494449,0.0
967434,0.0
63643,1.0
736141,1.0
834855,0.0
596845,0.0
119599,1.0
768773,0.0
807388,1.0
743332,1.0
715465,0.0
662039,0.0
341456,0.0
151407,0.0
635396,1.0
75103,0.0
232821,0.0
47965,0.0
861375,1.0
625631,0.0
715941,1.0
51151,1.0
893941,0.0
117636,1.0
558006,0.0
884033,1.0
351974,1.0
245752,0.0
608019,0.0
480324,1.0
323366,0.0
559614,1.0
238394,1.0
328215,0.0
947082,0.0
781268,1.0
417699,0.0
776955,0.0
230069,0.0
349946,1.0
788302,0.0
79696,1.0
313584,0.0
80989,0.0
66036,0.0
274454,0.0
20815,1.0
791754,0.0
458817,1.0
463387,1.0
809725,0.0
50742,1.0
492293,0.0
181086,1.0
846628,0.0
318558,1.0
175300,0.0
138604,0.0
594743,0.0
505205,1.0
687649,1.0
877813,1.0
852364,1.0
430277,1.0
601972,0.0
581601,1.0
576488,0.0
832941,0.0
815996,0.0
639272,0.0
945869,1.0
26163,0.0
885072,0.0
930244,1.0
589870,1.0
555950,1.0
114025,0.0
823457,0.0
81149,0.0
669934,0.0
837276,1.0
941553,0.0
954287,0.0
616503,1.0
384637,0.0
648693,0.0
405161,0.0
818707,0.0
162932,1.0
532693,1.0
46131,0.0
910463,1.0
93320,1.0
407493,1.0
707752,1.0
154944,0.0
200833,0.0
365232,1.0
812301,0.0
846047,0.0
782643,0.0
405075,0.0
370563,0.0
967518,1.0
726267,1.0
521582,0.0
412384,1.0
50788,0.0
584802,0.0
367422,1.0
980093,0.0
251641,0.0
855052,1.0
666245,0.0
421361,0.0
917226,0.0
246262,0.0
94351,0.0
878197,1.0
859498,1.0
931924,1.0
146996,0.0
585468,1.0
185887,0.0
135085,0.0
232620,0.0
997309,0.0
411902,0.0
301104,1.0
163769,1.0
10083,1.0
750895,1.0
360177,0.0
533657,0.0
298055,1.0
822844,0.0
65828,0.0
849735,0.0
160643,0.0
14794,0.0
231186,0.0
396194,0.0
499872,0.0
538087,0.0
422941,0.0
353430,0.0
778176,0.0
692416,0.0
600481,1.0
636692,1.0
565496,1.0
553525,0.0
373032,0.0
424661,1.0
466081,0.0
684809,0.0
410301,0.0
6339,0.0
722869,1.0
147583,0.0
30489,0.0
502135,0.0
984071,0.0
85295,0.0
787012,1.0
278093,1.0
313559,0.0
570638,0.0
525498,1.0
579203,0.0
99830,0.0
232582,0.0
671479,0.0
235828,1.0
208113,0.0
286657,0.0
655852,0.0
450015,0.0
795730,1.0
440610,1.0
557051,1.0
585640,0.0
970002,0.0
27823,0.0
392829,0.0
136702,0.0
478352,0.0
256730,0.0
687392,0.0
275235,1.0
845426,1.0
693496,1.0
127163,0.0
766758,1.0
850730,0.0
745379,1.0
446405,0.0
758671,1.0
970277,0.0
36272,0.0
375768,1.0
617952,0.0
935060,0.0
617822,0.0
272786,0.0
780280,1.0
390166,0.0
367564,1.0
143137,0.0
965455,1.0
263683,1.0
634685,0.0
457093,0.0
478394,1.0
797786,1.0
1096,0.0
676463,0.0
547394,0.0
308025,1.0
707054,1.0
129021,0.0
755668,0.0
311277,1.0
451875,0.0
839812,0.0
306817,0.0
21394,0.0
611987,0.0
810581,1.0
900936,0.0
455422,0.0
133729,0.0
122269,0.0
171561,0.0
657484,0.0
875975,0.0
939514,0.0
370934,0.0
142064,0.0
554965,0.0
323331,0.0
742986,0.0
549170,1.0
304106,1.0
407826,1.0
998219,0.0
581805,1.0
728310,0.0
150750,0.0
546193,0.0
150741,0.0
381264,1.0
535494,0.0
922009,0.0
360093,1.0
589878,0.0
20500,0.0
470689,0.0
198002,0.0
313820,0.0
42778,0.0
135424,0.0
292141,1.0
265604,1.0
147922,1.0
35497,0.0
621138,0.0
675426,1.0
611922,0.0
645632,0.0
910126,1.0
186112,0.0
244859,0.0
198031,0.0
630916,1.0
702683,0.0
133377,0.0
86325,0.0
277829,1.0
763120,0.0
138554,0.0
406459,0.0
129959,1.0
90782,0.0
781087,1.0
285395,1.0
891633,0.0
228081,0.0
190141,0.0
797717,0.0
639254,1.0
968360,0.0
670126,0.0
49861,0.0
468433,1.0
127979,1.0
381993,0.0
585182,0.0
344949,0.0
812958,1.0
415583,0.0
942653,1.0
681304,0.0
131605,1.0
759592,1.0
502792,0.0
5900,0.0
440311,0.0
486653,0.0
384263,0.0
648285,0.0
340192,0.0
363099,0.0
957740,1.0
560224,0.0
806794,0.0
878534,0.0
315634,0.0
637997,0.0
34106,0.0
434734,1.0
669854,0.0
957332,1.0
70776,0.0
998900,1.0
899038,0.0
966039,0.0
946946,0.0
746793,1.0
229295,0.0
927331,0.0
543331,1.0
847984,1.0
149173,0.0
512759,0.0
605725,1.0
304086,0.0
507864,0.0
444397,1.0
568449,1.0
992442,0.0
588578,0.0
66861,0.0
441495,1.0
950563,0.0
288436,0.0
366158,0.0
133763,0.0
39707,0.0
586979,0.0
731997,0.0
228559,0.0
733703,1.0
201590,1.0
338092,0.0
854952,1.0
108076,1.0
105834,0.0
339942,0.0
797938,0.0
115496,0.0
161713,0.0
133912,1.0
908676,0.0
185180,1.0
858273,0.0
250355,0.0
250762,0.0
639499,0.0
13077,1.0
754558,0.0
342730,0.0
962488,0.0
619401,1.0
207302,1.0
308652,0.0
9839,0.0
993341,0.0
14795,1.0
964015,1.0
369091,1.0
85420,1.0
65384,1.0
633474,0.0
457639,1.0
526186,1.0
315277,1.0
847757,1.0
842916,1.0
605918,1.0
703282,0.0
734749,0.0
899497,1.0
805553,1.0
290296,0.0
63469,0.0
865689,0.0
532741,0.0
240647,1.0
586060,1.0
401944,0.0
386139,1.0
126898,1.0
779464,0.0
651474,0.0
679483,0.0
637828,0.0
608520,0.0
699914,1.0
962582,0.0
361043,1.0
110369,1.0
325459,0.0
833157,1.0
964909,1.0
794052,1.0
50859,1.0
382560,1.0
437413,0.0
700963,1.0
372477,1.0
722131,0.0
84826,1.0
446088,0.0
181190,0.0
628642,0.0
33765,1.0
774947,0.0
359283,1.0
844683,1.0
611190,0.0
903718,0.0
523635,0.0
748465,1.0
411990,0.0
820537,0.0
291994,1.0
271875,1.0
789566,1.0
28921,1.0
722293,1.0
957274,0.0
780825,0.0
311905,0.0
491980,0.0
627026,0.0
499757,1.0
965442,1.0
463187,0.0
203318,0.0
254262,0.0
746936,0.0
463316,1.0
896736,1.0
606826,0.0
627391,0.0
618924,0.0
860687,1.0
393478,0.0
267444,0.0
451717,0.0
927676,0.0
209475,0.0
69280,0.0
274880,0.0
345699,1.0
342462,1.0
133445,0.0
798024,0.0
78250,0.0
595608,1.0
943214,0.0
23167,1.0
831425,0.0
249303,1.0
686961,0.0
764467,1.0
537417,1.0
745853,0.0
762323,1.0
852644,1.0
223845,1.0
569561,0.0
806525,1.0
774819,1.0
573937,0.0
957867,0.0
803033,1.0
379673,1.0
164012,0.0
339707,0.0
503517,1.0
720134,0.0
228188,0.0
573570,0.0
717728,1.0
1856,0.0
756224,0.0
636205,1.0
716379,0.0
819145,0.0
489910,1.0
415531,1.0
106018,0.0
431943,0.0
370484,0.0
879819,0.0
542989,0.0
126326,0.0
702227,1.0
883396,1.0
162091,0.0
894179,0.0
862611,0.0
114854,1.0
150207,0.0
60819,0.0
430842,0.0
14386,0.0
185370,0.0
560818,0.0
529660,1.0
531867,0.0
886392,0.0
698807,1.0
565622,1.0
395046,0.0
921309,1.0
363990,0.0
843284,0.0
708597,0.0
746974,0.0
314270,1.0
44727,0.0
606877,1.0
831812,0.0
866583,0.0
47252,0.0
837370,0.0
812499,1.0
26967,0.0
478418,1.0
765946,1.0
642638,1.0
713292,0.0
347825,1.0
559314,1.0
112631,0.0
825101,1.0
878789,0.0
979648,1.0
234125,0.0
797424,0.0
273835,0.0
731649,0.0
291566,0.0
106166,1.0
119757,0.0
803312,0.0
775284,0.0
950265,1.0
531636,0.0
396182,1.0
878010,0.0
732659,1.0
233781,0.0
583706,0.0
816849,0.0
311503,1.0
869835,0.0
299413,0.0
854618,0.0
697980,0.0
327997,0.0
366858,0.0
816026,0.0
112817,1.0
750397,0.0
807751,0.0
729955,0.0
507458,1.0
406077,0.0
534411,1.0
325348,1.0
195923,1.0
517518,0.0
610099,0.0
226113,1.0
168351,0.0
849885,0.0
628803,1.0
646924,1.0
717823,0.0
807195,0.0
68318,0.0
223367,0.0
218097,0.0
217456,0.0
689473,0.0
182335,0.0
24311,0.0
570353,1.0
867173,1.0
149337,0.0
385124,0.0
371798,1.0
494309,0.0
629083,0.0
801534,0.0
360825,1.0
663576,1.0
150700,0.0
528007,1.0
985968,0.0
777755,0.0
224530,0.0
932620,1.0
85781,1.0
349809,1.0
427478,0.0
447713,1.0
479790,1.0
381961,1.0
417128,1.0
937547,0.0
689205,0.0
509038,1.0
965653,1.0
86488,1.0
187525,1.0
28057,1.0
72265,1.0
778075,0.0
28822,0.0
472341,1.0
153906,0.0
712725,1.0
504730,0.0
73630,1.0
135421,1.0
883533,1.0
882045,1.0
524399,1.0
59315,0.0
776244,1.0
668401,1.0
77263,0.0
926815,0.0
228092,0.0
787141,0.0
993724,0.0
662276,0.0
244662,0.0
321397,0.0
972255,0.0
216967,0.0
370840,0.0
425641,0.0
228547,1.0
848234,0.0
256747,0.0
798117,0.0
110344,0.0
276759,1.0
859356,1.0
601204,0.0
104286,0.0
778492,1.0
673459,0.0
857362,0.0
59301,0.0
364636,1.0
943824,0.0
561644,1.0
775595,1.0
812572,0.0
644563,0.0
898095,0.0
265106,0.0
14830,0.0
318966,1.0
288639,0.0
371279,0.0
240470,1.0
408112,1.0
798758,0.0
172816,1.0
832046,0.0
590208,0.0
809737,1.0
642948,1.0
509689,1.0
589896,0.0
402904,1.0
941289,1.0
604506,0.0
240285,0.0
480757,1.0
360023,0.0
71191,0.0
676121,0.0
673061,1.0
133516,0.0
835549,0.0
277748,0.0
790987,1.0
815813,0.0
460762,0.0
369906,0.0
795473,1.0
494207,0.0
207743,0.0
982447,1.0
311129,0.0
706581,1.0
917553,0.0
763611,0.0
930669,1.0
816592,0.0
929026,0.0
966293,0.0
314485,0.0
517623,0.0
196238,0.0
293116,0.0
801080,0.0
173824,0.0
594592,0.0
34906,0.0
343560,0.0
942694,0.0
773607,0.0
936996,0.0
135881,0.0
576624,1.0
438453,1.0
923466,0.0
46148,0.0
337300,1.0
10704,0.0
115091,0.0
783377,1.0
803608,1.0
94399,0.0
682245,1.0
898919,1.0
77189,0.0
973502,0.0
258629,1.0
788836,1.0
959442,0.0
576860,0.0
239258,0.0
667165,0.0
958419,1.0
603193,1.0
192214,0.0
442211,0.0
957180,0.0
167876,1.0
3680,0.0
509912,0.0
805304,1.0
383390,0.0
829099,0.0
7561,0.0
374786,1.0
974791,0.0
286115,0.0
439140,0.0
926660,0.0
156577,1.0
183702,0.0
351318,0.0
291006,0.0
353072,0.0
876781,0.0
460561,0.0
33064,0.0
96716,0.0
729653,0.0
58463,0.0
625614,1.0
823558,1.0
751710,0.0
415124,0.0
120937,1.0
387878,0.0
744279,1.0
569145,0.0
473522,1.0
735712,0.0
826582,1.0
783336,0.0
237280,1.0
492072,0.0
377579,1.0
505504,1.0
665901,0.0
157472,0.0
557098,0.0
219972,1.0
570919,1.0
937617,0.0
113606,0.0
716581,1.0
667136,1.0
318906,1.0
473600,1.0
908970,0.0
373727,0.0
38839,0.0
792258,0.0
964263,0.0
414200,0.0
307207,0.0
871777,0.0
148425,0.0
609921,1.0
544369,1.0
829891,0.0
455852,1.0
231501,0.0
562134,1.0
406868,1.0
474825,0.0
780910,1.0
848444,0.0
519470,1.0
457917,0.0
184185,0.0
42258,1.0
940328,1.0
646453,1.0
109031,0.0
302504,0.0
637659,0.0
706199,1.0
116790,1.0
369502,0.0
253001,1.0
819545,0.0
713508,0.0
929208,0.0
767044,0.0
829453,0.0
278049,0.0
457332,0.0
180754,0.0
152131,0.0
844214,0.0
645474,1.0
396600,0.0
649789,0.0
260247,0.0
860357,1.0
30494,1.0
962747,0.0
22988,1.0
228438,1.0
648129,0.0
576991,0.0
926859,1.0
173106,0.0
288579,1.0
187193,0.0
69239,0.0
307562,0.0
381846,1.0
9286,0.0
924870,0.0
987937,0.0
914818,0.0
681407,0.0
423269,0.0
173722,0.0
439392,1.0
831036,0.0
573112,1.0
531554,1.0
620806,0.0
921818,1.0
206826,1.0
431534,0.0
856091,0.0
906249,1.0
89400,0.0
196305,0.0
34680,1.0
295059,0.0
221731,0.0
524066,1.0
863200,1.0
289960,1.0
937988,0.0
506471,0.0
214779,0.0
64624,0.0
462084,0.0
178749,1.0
121879,0.0
434819,1.0
760263,1.0
970088,0.0
257248,0.0
582216,0.0
157943,1.0
172130,1.0
100745,1.0
291164,1.0
613764,1.0
399998,0.0
617522,0.0
933801,0.0
34,0.0
66183,0.0
709799,0.0
839635,0.0
883440,1.0
781143,0.0
318759,1.0
917592,0.0
779311,1.0
469078,0.0
166323,0.0
832156,1.0
564874,0.0
646637,1.0
110161,0.0
904495,0.0
591330,0.0
881092,1.0
567421,0.0
481460,0.0
225499,0.0
525375,1.0
518611,0.0
587939,1.0
375259,0.0
723632,1.0
538000,0.0
72204,0.0
374946,0.0
851496,0.0
893545,1.0
457771,0.0
701206,0.0
677233,0.0
752145,0.0
154451,1.0
478259,1.0
868911,0.0
403261,1.0
768209,0.0
283378,1.0
41704,0.0
844896,1.0
734471,1.0
36750,1.0
293745,1.0
600858,1.0
681240,0.0
357474,1.0
859079,0.0
506462,1.0
356600,0.0
591622,0.0
79388,1.0
599609,0.0
92511,1.0
243901,0.0
133109,0.0
577690,0.0
931060,1.0
178846,1.0
383392,0.0
9356,0.0
710628,0.0
989263,0.0
202448,0.0
587516,1.0
194906,1.0
153434,1.0
409746,0.0
875773,1.0
228974,0.0
759525,1.0
637557,1.0
279416,0.0
623761,0.0
443415,0.0
7539,0.0
934227,1.0
949594,0.0
228055,1.0
248531,0.0
820117,1.0
369759,0.0
883065,0.0
558120,0.0
545417,0.0
4818,0.0
821008,0.0
314071,0.0
158529,1.0
624769,1.0
553319,0.0
127840,1.0
664340,1.0
712896,0.0
50916,0.0
453825,0.0
105864,0.0
315352,0.0
124014,0.0
367341,1.0
902422,1.0
374300,1.0
729361,1.0
187432,0.0
430001,1.0
741880,1.0
351425,0.0
33007,1.0
929251,0.0
180092,0.0
814153,1.0
891701,0.0
867953,1.0
311413,1.0
377107,1.0
878813,0.0
684740,0.0
728367,0.0
447912,0.0
879456,0.0
711270,0.0
332358,0.0
795046,0.0
731992,1.0
721913,1.0
977105,1.0
207192,0.0
692203,0.0
927959,0.0
688214,1.0
508885,0.0
921,1.0
677639,1.0
926251,0.0
373775,1.0
550726,0.0
550878,0.0
478052,1.0
144664,0.0
764561,0.0
189139,0.0
50375,1.0
974416,0.0
820701,0.0
470552,0.0
913373,1.0
288874,0.0
821652,0.0
651274,0.0
740776,0.0
847117,0.0
669510,1.0
191441,1.0
692139,0.0
60995,1.0
474196,1.0
462128,0.0
554320,1.0
778381,0.0
932722,1.0
120746,1.0
549602,0.0
707405,1.0
656503,0.0
895892,0.0
763948,0.0
998091,1.0
612898,1.0
13163,0.0
529174,0.0
696921,0.0
985045,1.0
512233,0.0
928247,0.0
181649,1.0
13959,0.0
916860,1.0
692842,1.0
777407,0.0
982050,1.0
605072,0.0
93766,0.0
259809,1.0
803480,0.0
553470,1.0
82540,1.0
144900,0.0
314709,0.0
364128,0.0
726808,0.0
811853,1.0
212229,0.0
323872,0.0
112224,0.0
467064,0.0
610443,0.0
591936,0.0
823676,0.0
343334,1.0
136951,1.0
864082,0.0
926573,1.0
121552,0.0
13800,0.0
357426,0.0
980770,1.0
712658,0.0
924084,0.0
515353,1.0
587784,1.0
806675,1.0
371676,1.0
203119,1.0
633036,0.0
991607,0.0
292570,0.0
481747,0.0
456328,1.0
103035,0.0
89206,1.0
384792,0.0
536042,0.0
484302,0.0
577965,0.0
805574,1.0
326879,0.0
29539,0.0
906830,0.0
396669,1.0
5273,1.0
354495,0.0
256328,1.0
697920,1.0
287391,1.0
676736,1.0
726124,0.0
592558,0.0
822952,1.0
950447,0.0
386963,1.0
704562,1.0
541685,0.0
147614,0.0
646613,0.0
229858,1.0
561515,0.0
83191,1.0
575385,1.0
245258,0.0
135303,0.0
811467,0.0
555375,0.0
317654,1.0
201041,1.0
37965,1.0
787070,0.0
667510,1.0
905198,1.0
724083,0.0
575376,1.0
124330,0.0
900541,0.0
730627,0.0
437229,1.0
843444,1.0
428125,0.0
157598,1.0
360403,1.0
128938,0.0
523200,0.0
86964,0.0
855749,0.0
404010,0.0
788018,1.0
860246,0.0
10066,0.0
599662,1.0
77428,1.0
728609,0.0
624898,0.0
595742,0.0
932320,1.0
291322,0.0
294806,0.0
576586,0.0
90378,0.0
254967,0.0
86056,0.0
286741,0.0
602543,1.0
76486,0.0
168112,1.0
968159,1.0
515886,0.0
689149,0.0
659157,0.0
530200,0.0
200340,1.0
170642,0.0
864430,1.0
711678,0.0
898782,0.0
153106,0.0
346779,0.0
511350,0.0
962221,0.0
388787,0.0
626286,0.0
299259,0.0
923493,0.0
530253,0.0
495304,1.0
702965,0.0
788532,0.0
606134,0.0
945550,0.0
368261,0.0
75880,1.0
46156,0.0
680450,0.0
153016,0.0
740374,0.0
481189,1.0
178910,0.0
807788,0.0
414913,1.0
490111,1.0
362364,0.0
483492,0.0
336248,0.0
364572,1.0
199731,1.0
882100,1.0
819355,0.0
662115,0.0
567631,0.0
459417,1.0
604747,0.0
49997,1.0
536967,1.0
391198,0.0
568110,0.0
206683,0.0
287539,0.0
652328,0.0
973941,0.0
964119,0.0
148768,0.0
603905,0.0
83527,1.0
23435,0.0
871969,0.0
46493,1.0
875812,1.0
734930,0.0
192877,0.0
627997,1.0
367695,0.0
972811,1.0
390883,1.0
805940,0.0
444276,0.0
597051,0.0
492713,0.0
9579,0.0
153712,1.0
524479,0.0
634860,0.0
118381,0.0
428755,0.0
848323,1.0
349241,0.0
980812,0.0
381668,0.0
919257,1.0
994585,1.0
586976,0.0
784111,0.0
173115,0.0
379865,1.0
330498,0.0
597027,0.0
301367,1.0
712289,0.0
669953,1.0
268437,0.0
874280,0.0
656289,0.0
144475,0.0
240534,0.0
216950,1.0
55231,1.0
715316,0.0
572715,1.0
193676,0.0
153345,0.0
647797,0.0
368094,1.0
818241,0.0
254498,0.0
691130,0.0
942818,0.0
63292,0.0
942791,0.0
98457,0.0
669284,0.0
82470,0.0
306379,0.0
715019,0.0
554587,0.0
993060,0.0
63437,1.0
143289,0.0
388694,1.0
200015,0.0
817528,1.0
539830,1.0
176807,0.0
366630,1.0
131567,1.0
798242,0.0
189310,1.0
816999,0.0
378515,1.0
114262,0.0
610428,0.0
239290,0.0
281670,0.0
76412,0.0
672654,1.0
529859,0.0
176583,1.0
926390,1.0
771543,1.0
110715,0.0
63093,0.0
204885,0.0
439345,0.0
422071,1.0
899413,0.0
794181,1.0
489047,0.0
14287,1.0
918991,0.0
424105,1.0
764964,1.0
850970,1.0
563258,1.0
508959,1.0
397683,0.0
776751,1.0
839785,1.0
342471,1.0
958299,0.0
852201,1.0
602650,1.0
955216,0.0
33030,1.0
350578,0.0
196999,0.0
699187,1.0
982869,0.0
15640,1.0
862880,0.0
736279,1.0
768177,0.0
96747,1.0
538807,0.0
140784,1.0
404308,0.0
762271,0.0
465470,1.0
628509,0.0
842562,1.0
625624,0.0
873343,0.0
543429,0.0
350991,1.0
22597,1.0
390665,0.0
945496,0.0
954475,0.0
758042,1.0
546364,0.0
920948,0.0
146000,1.0
74593,0.0
623130,0.0
501460,0.0
863101,0.0
730396,1.0
75631,0.0
302886,0.0
400755,0.0
273505,0.0
701644,0.0
803300,0.0
71841,0.0
856915,1.0
774120,0.0
181096,1.0
943197,1.0
429980,0.0
967665,0.0
301380,1.0
433952,1.0
519322,0.0
330111,0.0
640923,1.0
210788,0.0
403104,1.0
796943,0.0
955124,0.0
112475,0.0
393585,0.0
162996,0.0
764238,0.0
767309,0.0
532316,1.0
425063,0.0
538402,0.0
129189,1.0
977867,1.0
542304,1.0
70392,0.0
419419,0.0
461964,1.0
841744,0.0
318335,1.0
403007,0.0
484452,0.0
148602,1.0
638428,0.0
500563,0.0
623985,0.0
539237,0.0
610153,1.0
330443,0.0
587419,1.0
572938,1.0
834832,1.0
692992,1.0
556779,0.0
695399,0.0
413109,0.0
77362,1.0
329373,1.0
349749,1.0
625181,1.0
72054,1.0
209040,0.0
556798,1.0
311011,1.0
678447,0.0
402473,0.0
968913,0.0
941280,0.0
986436,1.0
989550,1.0
860370,0.0
296417,0.0
829531,0.0
987564,1.0
56838,0.0
539313,0.0
460059,0.0
69791,0.0
566862,0.0
617027,0.0
779456,0.0
344153,1.0
403633,0.0
522364,0.0
699564,0.0
491329,1.0
115418,1.0
965820,0.0
535070,0.0
151909,0.0
120591,0.0
282340,0.0
397145,0.0
862788,1.0
778927,0.0
789708,0.0
295989,1.0
253760,1.0
71314,0.0
106703,0.0
361781,1.0
89709,0.0
878684,1.0
860866,0.0
584053,0.0
553356,0.0
972185,0.0
187746,1.0
452447,1.0
383414,0.0
814217,0.0
851668,1.0
590931,0.0
783223,0.0
805573,0.0
290503,0.0
483493,0.0
792549,0.0
806748,0.0
143140,1.0
716355,0.0
418207,0.0
391515,1.0
416883,0.0
747934,1.0
148688,0.0
412660,0.0
504080,0.0
110871,0.0
292563,0.0
58829,1.0
626381,1.0
408302,0.0
885287,0.0
5701,0.0
552700,0.0
622271,0.0
295806,1.0
821733,1.0
925702,0.0
965500,1.0
909627,1.0
242403,0.0
526814,0.0
406771,0.0
422602,0.0
963449,1.0
855995,1.0
196789,0.0
533960,0.0
142893,1.0
322044,0.0
459169,0.0
483665,0.0
890814,1.0
167399,1.0
218420,0.0
58993,1.0
800925,0.0
616070,0.0
149333,0.0
56735,0.0
398210,1.0
628933,1.0
122215,0.0
661873,0.0
740940,0.0
768936,0.0
927626,0.0
317724,0.0
507626,0.0
105932,0.0
408266,1.0
582627,0.0
843672,0.0
129307,0.0
307233,0.0
558386,0.0
142699,0.0
937015,0.0
3784,0.0
419726,0.0
84033,0.0
148597,1.0
115292,0.0
554564,0.0
572134,0.0
738554,0.0
702822,0.0
166860,1.0
84803,0.0
809497,1.0
736761,0.0
976134,0.0
860765,0.0
819347,1.0
925172,0.0
417463,1.0
621189,0.0
14073,0.0
553333,1.0
183526,0.0
884903,0.0
526050,0.0
904159,0.0
153567,0.0
180935,0.0
360163,0.0
618273,0.0
468534,1.0
610105,1.0
344670,0.0
251233,0.0
424185,0.0
97204,1.0
758085,0.0
143792,0.0
530338,0.0
209891,0.0
998932,1.0
75015,0.0
799558,0.0
503947,1.0
557154,0.0
724047,0.0
437736,0.0
680757,1.0
830147,0.0
682215,1.0
759813,0.0
809575,0.0
83369,0.0
569024,0.0
101217,0.0
824950,0.0
707363,0.0
720036,1.0
455126,0.0
1529,1.0
128100,0.0
490905,0.0
711500,0.0
367404,0.0
954250,1.0
941812,1.0
763100,1.0
18429,1.0
338679,0.0
474371,0.0
215737,1.0
206364,1.0
101969,1.0
681610,0.0
76332,1.0
581556,1.0
841062,0.0
937020,0.0
793840,0.0
32350,0.0
398410,1.0
195550,0.0
554434,1.0
577502,0.0
107152,0.0
104131,0.0
350909,1.0
919460,0.0
195273,0.0
195423,1.0
796164,0.0
631262,1.0
322950,0.0
530816,1.0
72552,0.0
497604,0.0
664040,0.0
546355,0.0
668408,0.0
435652,1.0
290199,1.0
913206,0.0
827430,0.0
357672,0.0
791170,0.0
492265,0.0
247932,0.0
895185,0.0
900224,1.0
53965,1.0
266180,0.0
562201,0.0
381972,0.0
687092,0.0
163046,1.0
400996,1.0
290179,0.0
484309,0.0
